,NB,DT,SVM,Network,SNB+FULL,SNB+BIC,SVM+Audio,LR_SVM,DT_Audio,LR_DT,Network_Audio,LR_network,NB_Audio,LR_NB,,,,,,,,,,,
429,0.779605263,0.792763158,0.802631579,0.927631579,0.875,0.881578947,0.842105263,0.888157895,0.832236842,0.835526316,0.480263158,0.881578947,0.75,0.881578947,,,,,,,,,,,
430,0.779605263,0.769736842,0.769736842,0.875,0.819078947,0.832236842,0.782894737,0.825657895,0.848684211,0.848684211,0.427631579,0.832236842,0.75,0.832236842,,,,,,,,,,,
431,0.773026316,0.756578947,0.799342105,0.898026316,0.894736842,0.898026316,0.733552632,0.907894737,0.802631579,0.802631579,0.664473684,0.871710526,0.710526316,0.898026316,,,,,,,,,,,
432,0.726973684,0.802631579,0.809210526,0.848684211,0.865131579,0.881578947,0.789473684,0.904605263,0.825657895,0.825657895,0.516447368,0.881578947,0.779605263,0.881578947,,,,,,,,,,,
433,0.743421053,0.805921053,0.786184211,0.921052632,0.848684211,0.858552632,0.769736842,0.865131579,0.825657895,0.825657895,0.700657895,0.855263158,0.703947368,0.858552632,,,,,,,,,,,
434,0.763157895,0.799342105,0.763157895,0.855263158,0.851973684,0.868421053,0.789473684,0.894736842,0.861842105,0.861842105,0.6875,0.868421053,0.746710526,0.871710526,,,,,,,,,,,
435,0.809210526,0.776315789,0.805921053,0.868421053,0.868421053,0.878289474,0.786184211,0.884868421,0.822368421,0.822368421,0.720394737,0.878289474,0.786184211,0.878289474,,,,,,,,,,,
436,0.736842105,0.766447368,0.75,0.861842105,0.878289474,0.881578947,0.809210526,0.884868421,0.825657895,0.825657895,0.697368421,0.878289474,0.809210526,0.881578947,,,,,,,,,,,
437,0.690789474,0.782894737,0.809210526,0.884868421,0.884868421,0.891447368,0.786184211,0.898026316,0.828947368,0.828947368,0.618421053,0.888157895,0.753289474,0.891447368,,,,,,,,,,,
438,0.753289474,0.796052632,0.769736842,0.888157895,0.855263158,0.871710526,0.799342105,0.878289474,0.815789474,0.815789474,0.697368421,0.871710526,0.756578947,0.875,,,,,,,,,,,
439,0.707236842,0.779605263,0.773026316,0.858552632,0.855263158,0.868421053,0.769736842,0.868421053,0.786184211,0.786184211,0.746710526,0.871710526,0.766447368,0.868421053,,,,,,,,,,,
440,0.769736842,0.825657895,0.805921053,0.878289474,0.858552632,0.865131579,0.799342105,0.884868421,0.805921053,0.805921053,0.309210526,0.865131579,0.769736842,0.865131579,,,,,,,,,,,
441,0.769736842,0.8125,0.786184211,0.855263158,0.881578947,0.884868421,0.779605263,0.884868421,0.855263158,0.855263158,0.342105263,0.884868421,0.796052632,0.888157895,,,,,,,,,,,
442,0.736842105,0.809210526,0.766447368,0.901315789,0.842105263,0.848684211,0.819078947,0.851973684,0.832236842,0.832236842,0.746710526,0.848684211,0.746710526,0.851973684,,,,,,,,,,,
443,0.743421053,0.815789474,0.75,0.894736842,0.865131579,0.878289474,0.743421053,0.881578947,0.855263158,0.855263158,0.710526316,0.855263158,0.75,0.878289474,,,,,,,,,,,
444,0.763157895,0.822368421,0.792763158,0.904605263,0.868421053,0.875,0.782894737,0.884868421,0.838815789,0.838815789,0.427631579,0.875,0.802631579,0.888157895,,,,,,,,,,,
445,0.759868421,0.766447368,0.779605263,0.680921053,0.868421053,0.875,0.796052632,0.891447368,0.796052632,0.796052632,0.723684211,0.881578947,0.756578947,0.875,,,,,,,,,,,
446,0.75,0.756578947,0.786184211,0.835526316,0.845394737,0.851973684,0.786184211,0.868421053,0.799342105,0.799342105,0.634868421,0.851973684,0.736842105,0.858552632,,,,,,,,,,,
447,0.723684211,0.753289474,0.740131579,0.921052632,0.851973684,0.861842105,0.756578947,0.865131579,0.802631579,0.802631579,0.769736842,0.865131579,0.766447368,0.861842105,,,,,,,,,,,
448,0.769736842,0.809210526,0.799342105,0.924342105,0.884868421,0.881578947,0.776315789,0.904605263,0.832236842,0.832236842,0.355263158,0.881578947,0.753289474,0.878289474,,,,,,,,,,,
449,0.753289474,0.796052632,0.786184211,0.898026316,0.858552632,0.868421053,0.786184211,0.868421053,0.825657895,0.825657895,0.75,0.875,0.753289474,0.868421053,,,,,,,,,,,
450,0.769736842,0.819078947,0.782894737,0.8125,0.855263158,0.861842105,0.805921053,0.875,0.845394737,0.845394737,0.759868421,0.868421053,0.753289474,0.861842105,,,,,,,,,,,
451,0.733552632,0.759868421,0.763157895,0.888157895,0.855263158,0.861842105,0.769736842,0.855263158,0.815789474,0.815789474,0.430921053,0.861842105,0.726973684,0.861842105,,,,,,,,,,,
452,0.746710526,0.769736842,0.792763158,0.832236842,0.881578947,0.875,0.796052632,0.884868421,0.838815789,0.838815789,0.700657895,0.881578947,0.786184211,0.875,,,,,,,,,,,
453,0.786184211,0.782894737,0.796052632,0.661184211,0.871710526,0.881578947,0.799342105,0.911184211,0.825657895,0.825657895,0.703947368,0.858552632,0.713815789,0.851973684,,,,,,,,,,,
454,0.753289474,0.782894737,0.776315789,0.904605263,0.891447368,0.904605263,0.779605263,0.891447368,0.835526316,0.835526316,0.631578947,0.904605263,0.75,0.881578947,,,,,,,,,,,
455,0.769736842,0.8125,0.786184211,0.875,0.878289474,0.904605263,0.766447368,0.907894737,0.805921053,0.805921053,0.717105263,0.907894737,0.819078947,0.904605263,,,,,,,,,,,
456,0.786184211,0.779605263,0.802631579,0.822368421,0.858552632,0.858552632,0.759868421,0.865131579,0.819078947,0.819078947,0.726973684,0.875,0.753289474,0.851973684,,,,,,,,,,,
457,0.792763158,0.726973684,0.776315789,0.851973684,0.848684211,0.851973684,0.782894737,0.911184211,0.819078947,0.819078947,0.753289474,0.865131579,0.786184211,0.858552632,,,,,,,,,,,
458,0.792763158,0.802631579,0.776315789,0.8125,0.917763158,0.917763158,0.763157895,0.917763158,0.828947368,0.828947368,0.5625,0.917763158,0.776315789,0.924342105,,,,,,,,,,,
459,0.736842105,0.796052632,0.782894737,0.894736842,0.871710526,0.878289474,0.828947368,0.888157895,0.819078947,0.822368421,0.585526316,0.878289474,0.736842105,0.881578947,,,,,,,,,,,
460,0.769736842,0.769736842,0.819078947,0.904605263,0.845394737,0.848684211,0.822368421,0.878289474,0.835526316,0.835526316,0.608552632,0.848684211,0.759868421,0.848684211,,,,,,,,,,,
461,0.786184211,0.694078947,0.792763158,0.894736842,0.884868421,0.881578947,0.819078947,0.871710526,0.828947368,0.828947368,0.789473684,0.921052632,0.779605263,0.881578947,,,,,,,,,,,
462,0.759868421,0.766447368,0.776315789,0.865131579,0.858552632,0.858552632,0.773026316,0.848684211,0.805921053,0.805921053,0.736842105,0.851973684,0.802631579,0.861842105,,,,,,,,,,,
463,0.773026316,0.717105263,0.776315789,0.884868421,0.888157895,0.898026316,0.763157895,0.888157895,0.835526316,0.835526316,0.684210526,0.894736842,0.730263158,0.888157895,,,,,,,,,,,
464,0.759868421,0.773026316,0.766447368,0.898026316,0.842105263,0.851973684,0.779605263,0.851973684,0.825657895,0.825657895,0.338815789,0.851973684,0.746710526,0.851973684,,,,,,,,,,,
465,0.733552632,0.8125,0.789473684,0.651315789,0.832236842,0.842105263,0.766447368,0.861842105,0.796052632,0.796052632,0.585526316,0.842105263,0.756578947,0.842105263,,,,,,,,,,,
466,0.759868421,0.792763158,0.8125,0.914473684,0.868421053,0.881578947,0.835526316,0.901315789,0.845394737,0.845394737,0.759868421,0.884868421,0.769736842,0.884868421,,,,,,,,,,,
467,0.746710526,0.779605263,0.789473684,0.861842105,0.875,0.881578947,0.776315789,0.894736842,0.865131579,0.865131579,0.684210526,0.881578947,0.759868421,0.881578947,,,,,,,,,,,
468,0.786184211,0.796052632,0.766447368,0.907894737,0.894736842,0.888157895,0.805921053,0.891447368,0.838815789,0.838815789,0.664473684,0.878289474,0.766447368,0.891447368,,,,,,,,,,,
469,0.766447368,0.799342105,0.759868421,0.861842105,0.881578947,0.881578947,0.759868421,0.891447368,0.851973684,0.851973684,0.710526316,0.884868421,0.733552632,0.884868421,,,,,,,,,,,
470,0.753289474,0.792763158,0.759868421,0.868421053,0.878289474,0.884868421,0.819078947,0.901315789,0.819078947,0.819078947,0.789473684,0.861842105,0.786184211,0.884868421,,,,,,,,,,,
471,0.779605263,0.756578947,0.773026316,0.845394737,0.865131579,0.881578947,0.766447368,0.878289474,0.842105263,0.842105263,0.700657895,0.842105263,0.776315789,0.858552632,,,,,,,,,,,
472,0.726973684,0.809210526,0.766447368,0.907894737,0.861842105,0.871710526,0.805921053,0.894736842,0.838815789,0.838815789,0.648026316,0.875,0.736842105,0.871710526,,,,,,,,,,,
473,0.766447368,0.809210526,0.779605263,0.815789474,0.851973684,0.868421053,0.776315789,0.888157895,0.832236842,0.832236842,0.628289474,0.875,0.733552632,0.868421053,,,,,,,,,,,
474,0.736842105,0.779605263,0.773026316,0.8125,0.861842105,0.865131579,0.799342105,0.884868421,0.855263158,0.855263158,0.730263158,0.868421053,0.759868421,0.865131579,,,,,,,,,,,
475,0.815789474,0.799342105,0.759868421,0.917763158,0.861842105,0.878289474,0.822368421,0.901315789,0.828947368,0.828947368,0.694078947,0.884868421,0.740131579,0.878289474,,,,,,,,,,,
476,0.726973684,0.802631579,0.809210526,0.894736842,0.851973684,0.858552632,0.786184211,0.865131579,0.851973684,0.851973684,0.483552632,0.858552632,0.796052632,0.858552632,,,,,,,,,,,
477,0.713815789,0.782894737,0.753289474,0.907894737,0.845394737,0.858552632,0.799342105,0.851973684,0.865131579,0.865131579,0.703947368,0.878289474,0.740131579,0.858552632,,,,,,,,,,,
478,0.789473684,0.786184211,0.638157895,0.930921053,0.865131579,0.868421053,0.792763158,0.875,0.828947368,0.828947368,0.703947368,0.891447368,0.796052632,0.871710526,,,,,,,,,,,
479,0.786184211,0.766447368,0.759868421,0.871710526,0.894736842,0.904605263,0.756578947,0.914473684,0.819078947,0.819078947,0.506578947,0.904605263,0.769736842,0.907894737,,,,,,,,,,,
480,0.75,0.789473684,0.786184211,0.845394737,0.848684211,0.851973684,0.769736842,0.861842105,0.838815789,0.838815789,0.684210526,0.842105263,0.717105263,0.851973684,,,,,,,,,,,
481,0.786184211,0.799342105,0.776315789,0.8125,0.881578947,0.878289474,0.792763158,0.888157895,0.819078947,0.819078947,0.710526316,0.881578947,0.786184211,0.888157895,,,,,,,,,,,
482,0.753289474,0.786184211,0.769736842,0.700657895,0.871710526,0.871710526,0.805921053,0.868421053,0.796052632,0.796052632,0.342105263,0.871710526,0.773026316,0.871710526,,,,,,,,,,,
483,0.786184211,0.779605263,0.789473684,0.786184211,0.884868421,0.884868421,0.796052632,0.894736842,0.773026316,0.773026316,0.664473684,0.875,0.736842105,0.884868421,,,,,,,,,,,
484,0.723684211,0.726973684,0.802631579,0.740131579,0.845394737,0.858552632,0.799342105,0.875,0.809210526,0.809210526,0.713815789,0.848684211,0.753289474,0.855263158,,,,,,,,,,,
485,0.730263158,0.782894737,0.779605263,0.861842105,0.855263158,0.855263158,0.815789474,0.865131579,0.838815789,0.838815789,0.703947368,0.855263158,0.763157895,0.855263158,,,,,,,,,,,
486,0.763157895,0.802631579,0.769736842,0.907894737,0.858552632,0.868421053,0.773026316,0.865131579,0.786184211,0.786184211,0.582236842,0.855263158,0.759868421,0.868421053,,,,,,,,,,,
487,0.776315789,0.730263158,0.796052632,0.881578947,0.898026316,0.891447368,0.786184211,0.888157895,0.809210526,0.809210526,0.677631579,0.894736842,0.726973684,0.891447368,,,,,,,,,,,
488,0.75,0.8125,0.782894737,0.848684211,0.851973684,0.848684211,0.815789474,0.871710526,0.822368421,0.822368421,0.539473684,0.835526316,0.730263158,0.835526316,,,,,,,,,,,
489,0.740131579,0.769736842,0.779605263,0.881578947,0.858552632,0.868421053,0.822368421,0.888157895,0.789473684,0.789473684,0.6875,0.822368421,0.766447368,0.868421053,,,,,,,,,,,
490,0.720394737,0.782894737,0.766447368,0.911184211,0.845394737,0.845394737,0.792763158,0.871710526,0.822368421,0.822368421,0.684210526,0.858552632,0.733552632,0.842105263,,,,,,,,,,,
491,0.769736842,0.822368421,0.786184211,0.898026316,0.898026316,0.898026316,0.796052632,0.888157895,0.822368421,0.822368421,0.710526316,0.878289474,0.756578947,0.865131579,,,,,,,,,,,
492,0.753289474,0.828947368,0.769736842,0.914473684,0.865131579,0.871710526,0.769736842,0.884868421,0.819078947,0.819078947,0.792763158,0.884868421,0.763157895,0.871710526,,,,,,,,,,,
493,0.743421053,0.799342105,0.779605263,0.868421053,0.845394737,0.848684211,0.756578947,0.851973684,0.8125,0.8125,0.671052632,0.838815789,0.733552632,0.851973684,,,,,,,,,,,
494,0.782894737,0.782894737,0.776315789,0.904605263,0.861842105,0.865131579,0.789473684,0.871710526,0.828947368,0.828947368,0.674342105,0.851973684,0.769736842,0.835526316,,,,,,,,,,,
495,0.773026316,0.815789474,0.809210526,0.881578947,0.851973684,0.855263158,0.763157895,0.851973684,0.815789474,0.815789474,0.592105263,0.868421053,0.763157895,0.855263158,,,,,,,,,,,
496,0.776315789,0.8125,0.789473684,0.858552632,0.855263158,0.858552632,0.796052632,0.871710526,0.842105263,0.842105263,0.690789474,0.875,0.723684211,0.858552632,,,,,,,,,,,
497,0.792763158,0.756578947,0.779605263,0.855263158,0.898026316,0.898026316,0.740131579,0.904605263,0.845394737,0.845394737,0.700657895,0.907894737,0.796052632,0.901315789,,,,,,,,,,,
498,0.779605263,0.802631579,0.763157895,0.845394737,0.891447368,0.894736842,0.769736842,0.901315789,0.858552632,0.858552632,0.677631579,0.894736842,0.743421053,0.884868421,,,,,,,,,,,
499,0.766447368,0.776315789,0.792763158,0.802631579,0.822368421,0.845394737,0.792763158,0.851973684,0.855263158,0.855263158,0.223684211,0.845394737,0.730263158,0.845394737,,,,,,,,,,,
500,0.773026316,0.822368421,0.779605263,0.950657895,0.878289474,0.881578947,0.756578947,0.891447368,0.805921053,0.805921053,0.661184211,0.851973684,0.720394737,0.871710526,,,,,,,,,,,
501,0.773026316,0.815789474,0.789473684,0.861842105,0.855263158,0.861842105,0.796052632,0.868421053,0.832236842,0.832236842,0.697368421,0.861842105,0.753289474,0.861842105,,,,,,,,,,,
502,0.707236842,0.792763158,0.776315789,0.845394737,0.832236842,0.838815789,0.792763158,0.865131579,0.838815789,0.838815789,0.697368421,0.842105263,0.740131579,0.842105263,,,,,,,,,,,
503,0.753289474,0.789473684,0.796052632,0.914473684,0.855263158,0.871710526,0.763157895,0.875,0.868421053,0.868421053,0.782894737,0.875,0.733552632,0.875,,,,,,,,,,,
504,0.776315789,0.776315789,0.805921053,0.694078947,0.878289474,0.884868421,0.799342105,0.884868421,0.835526316,0.835526316,0.710526316,0.891447368,0.733552632,0.884868421,,,,,,,,,,,
505,0.779605263,0.763157895,0.805921053,0.947368421,0.898026316,0.901315789,0.723684211,0.898026316,0.802631579,0.802631579,0.6875,0.898026316,0.753289474,0.901315789,,,,,,,,,,,
506,0.792763158,0.802631579,0.792763158,0.809210526,0.907894737,0.914473684,0.746710526,0.914473684,0.875,0.875,0.361842105,0.914473684,0.796052632,0.914473684,,,,,,,,,,,
507,0.796052632,0.773026316,0.766447368,0.898026316,0.848684211,0.848684211,0.799342105,0.858552632,0.838815789,0.838815789,0.680921053,0.842105263,0.782894737,0.851973684,,,,,,,,,,,
508,0.786184211,0.736842105,0.776315789,0.878289474,0.875,0.884868421,0.773026316,0.894736842,0.815789474,0.815789474,0.680921053,0.884868421,0.759868421,0.848684211,,,,,,,,,,,
509,0.746710526,0.776315789,0.789473684,0.861842105,0.884868421,0.891447368,0.825657895,0.891447368,0.815789474,0.815789474,0.736842105,0.888157895,0.799342105,0.891447368,,,,,,,,,,,
510,0.746710526,0.838815789,0.766447368,0.832236842,0.868421053,0.881578947,0.809210526,0.891447368,0.858552632,0.858552632,0.648026316,0.881578947,0.753289474,0.881578947,,,,,,,,,,,
511,0.796052632,0.809210526,0.776315789,0.881578947,0.878289474,0.881578947,0.743421053,0.891447368,0.822368421,0.822368421,0.730263158,0.878289474,0.756578947,0.881578947,,,,,,,,,,,
512,0.753289474,0.769736842,0.766447368,0.700657895,0.815789474,0.828947368,0.792763158,0.838815789,0.851973684,0.851973684,0.779605263,0.851973684,0.773026316,0.828947368,,,,,,,,,,,
513,0.638157895,0.763157895,0.753289474,0.338815789,0.871710526,0.868421053,0.8125,0.868421053,0.796052632,0.819078947,0.289473684,0.868421053,0.726973684,0.868421053,,,,,,,,,,,
514,0.845394737,0.763157895,0.763157895,0.875,0.898026316,0.901315789,0.838815789,0.907894737,0.828947368,0.828947368,0.667763158,0.904605263,0.789473684,0.901315789,,,,,,,,,,,
515,0.786184211,0.786184211,0.776315789,0.776315789,0.845394737,0.858552632,0.789473684,0.858552632,0.786184211,0.786184211,0.75,0.855263158,0.756578947,0.858552632,,,,,,,,,,,
516,0.736842105,0.766447368,0.776315789,0.911184211,0.858552632,0.865131579,0.8125,0.884868421,0.828947368,0.828947368,0.703947368,0.878289474,0.766447368,0.868421053,,,,,,,,,,,
517,0.759868421,0.769736842,0.809210526,0.763157895,0.875,0.888157895,0.8125,0.884868421,0.809210526,0.809210526,0.733552632,0.888157895,0.779605263,0.888157895,,,,,,,,,,,
518,0.759868421,0.786184211,0.776315789,0.884868421,0.842105263,0.848684211,0.799342105,0.858552632,0.8125,0.8125,0.328947368,0.848684211,0.746710526,0.848684211,,,,,,,,,,,
519,0.773026316,0.832236842,0.779605263,0.878289474,0.875,0.884868421,0.796052632,0.894736842,0.819078947,0.819078947,0.664473684,0.878289474,0.786184211,0.884868421,,,,,,,,,,,
520,0.726973684,0.799342105,0.773026316,0.848684211,0.842105263,0.848684211,0.796052632,0.845394737,0.819078947,0.819078947,0.782894737,0.848684211,0.75,0.851973684,,,,,,,,,,,
521,0.753289474,0.799342105,0.763157895,0.842105263,0.884868421,0.884868421,0.789473684,0.884868421,0.819078947,0.819078947,0.667763158,0.904605263,0.782894737,0.884868421,,,,,,,,,,,
522,0.75,0.789473684,0.782894737,0.8125,0.842105263,0.851973684,0.792763158,0.868421053,0.799342105,0.799342105,0.634868421,0.851973684,0.740131579,0.851973684,,,,,,,,,,,
523,0.720394737,0.809210526,0.809210526,0.542763158,0.878289474,0.894736842,0.802631579,0.901315789,0.884868421,0.884868421,0.605263158,0.894736842,0.782894737,0.894736842,,,,,,,,,,,
524,0.789473684,0.782894737,0.763157895,0.884868421,0.858552632,0.871710526,0.828947368,0.875,0.805921053,0.805921053,0.684210526,0.881578947,0.700657895,0.875,,,,,,,,,,,
525,0.75,0.802631579,0.799342105,0.845394737,0.878289474,0.891447368,0.815789474,0.901315789,0.819078947,0.819078947,0.75,0.884868421,0.723684211,0.891447368,,,,,,,,,,,
526,0.759868421,0.786184211,0.773026316,0.871710526,0.842105263,0.865131579,0.776315789,0.871710526,0.786184211,0.786184211,0.713815789,0.865131579,0.723684211,0.865131579,,,,,,,,,,,
527,0.773026316,0.809210526,0.799342105,0.9375,0.868421053,0.878289474,0.756578947,0.881578947,0.845394737,0.845394737,0.542763158,0.878289474,0.779605263,0.881578947,,,,,,,,,,,
528,0.720394737,0.809210526,0.786184211,0.917763158,0.855263158,0.858552632,0.782894737,0.875,0.809210526,0.809210526,0.444078947,0.858552632,0.766447368,0.861842105,,,,,,,,,,,
529,0.753289474,0.776315789,0.796052632,0.802631579,0.888157895,0.891447368,0.809210526,0.917763158,0.819078947,0.819078947,0.703947368,0.888157895,0.776315789,0.894736842,,,,,,,,,,,
530,0.746710526,0.809210526,0.779605263,0.884868421,0.838815789,0.851973684,0.779605263,0.858552632,0.835526316,0.835526316,0.703947368,0.848684211,0.713815789,0.858552632,,,,,,,,,,,
531,0.736842105,0.792763158,0.769736842,0.845394737,0.845394737,0.842105263,0.776315789,0.845394737,0.815789474,0.815789474,0.723684211,0.848684211,0.720394737,0.842105263,,,,,,,,,,,
532,0.782894737,0.815789474,0.776315789,0.907894737,0.891447368,0.888157895,0.779605263,0.891447368,0.832236842,0.832236842,0.648026316,0.868421053,0.786184211,0.888157895,,,,,,,,,,,
533,0.776315789,0.779605263,0.766447368,0.832236842,0.845394737,0.848684211,0.753289474,0.855263158,0.865131579,0.865131579,0.651315789,0.848684211,0.776315789,0.848684211,,,,,,,,,,,
534,0.796052632,0.796052632,0.782894737,0.819078947,0.871710526,0.881578947,0.796052632,0.888157895,0.828947368,0.828947368,0.694078947,0.865131579,0.763157895,0.884868421,,,,,,,,,,,
535,0.694078947,0.796052632,0.799342105,0.838815789,0.881578947,0.891447368,0.763157895,0.891447368,0.875,0.875,0.674342105,0.891447368,0.773026316,0.891447368,,,,,,,,,,,
536,0.717105263,0.799342105,0.776315789,0.703947368,0.891447368,0.888157895,0.733552632,0.901315789,0.819078947,0.819078947,0.657894737,0.888157895,0.730263158,0.888157895,,,,,,,,,,,
537,0.796052632,0.792763158,0.799342105,0.944078947,0.904605263,0.914473684,0.825657895,0.921052632,0.832236842,0.832236842,0.230263158,0.914473684,0.759868421,0.914473684,,,,,,,,,,,
538,0.789473684,0.773026316,0.769736842,0.901315789,0.868421053,0.875,0.828947368,0.871710526,0.858552632,0.858552632,0.799342105,0.875,0.759868421,0.875,,,,,,,,,,,
539,0.723684211,0.792763158,0.809210526,0.907894737,0.894736842,0.894736842,0.825657895,0.898026316,0.828947368,0.828947368,0.680921053,0.858552632,0.763157895,0.898026316,,,,,,,,,,,
540,0.726973684,0.832236842,0.796052632,0.927631579,0.871710526,0.875,0.819078947,0.894736842,0.796052632,0.796052632,0.730263158,0.878289474,0.753289474,0.875,,,,,,,,,,,
541,0.753289474,0.809210526,0.792763158,0.904605263,0.855263158,0.861842105,0.792763158,0.878289474,0.855263158,0.855263158,0.700657895,0.871710526,0.740131579,0.888157895,,,,,,,,,,,
542,0.792763158,0.792763158,0.759868421,0.815789474,0.858552632,0.878289474,0.796052632,0.875,0.805921053,0.805921053,0.638157895,0.878289474,0.786184211,0.878289474,,,,,,,,,,,
543,0.743421053,0.789473684,0.809210526,0.875,0.881578947,0.888157895,0.799342105,0.894736842,0.809210526,0.809210526,0.723684211,0.894736842,0.766447368,0.888157895,,,,,,,,,,,
544,0.723684211,0.802631579,0.802631579,0.884868421,0.848684211,0.851973684,0.779605263,0.855263158,0.822368421,0.822368421,0.730263158,0.855263158,0.740131579,0.851973684,,,,,,,,,,,
545,0.776315789,0.779605263,0.779605263,0.822368421,0.855263158,0.861842105,0.799342105,0.881578947,0.838815789,0.838815789,0.634868421,0.861842105,0.769736842,0.861842105,,,,,,,,,,,
546,0.766447368,0.799342105,0.805921053,0.871710526,0.848684211,0.855263158,0.815789474,0.858552632,0.878289474,0.878289474,0.753289474,0.858552632,0.766447368,0.855263158,,,,,,,,,,,
547,0.759868421,0.75,0.809210526,0.6875,0.838815789,0.848684211,0.786184211,0.871710526,0.835526316,0.835526316,0.733552632,0.851973684,0.746710526,0.851973684,,,,,,,,,,,
548,0.782894737,0.822368421,0.792763158,0.875,0.891447368,0.888157895,0.792763158,0.904605263,0.792763158,0.792763158,0.496710526,0.888157895,0.720394737,0.891447368,,,,,,,,,,,
549,0.756578947,0.789473684,0.779605263,0.894736842,0.861842105,0.868421053,0.822368421,0.884868421,0.875,0.875,0.631578947,0.871710526,0.779605263,0.871710526,,,,,,,,,,,
550,0.756578947,0.763157895,0.786184211,0.927631579,0.858552632,0.861842105,0.792763158,0.875,0.835526316,0.835526316,0.723684211,0.878289474,0.766447368,0.861842105,,,,,,,,,,,
551,0.776315789,0.769736842,0.782894737,0.871710526,0.858552632,0.865131579,0.832236842,0.871710526,0.865131579,0.865131579,0.322368421,0.865131579,0.782894737,0.871710526,,,,,,,,,,,
552,0.766447368,0.773026316,0.759868421,0.822368421,0.838815789,0.845394737,0.838815789,0.851973684,0.855263158,0.855263158,0.723684211,0.848684211,0.763157895,0.845394737,,,,,,,,,,,
553,0.786184211,0.753289474,0.746710526,0.888157895,0.861842105,0.868421053,0.832236842,0.871710526,0.851973684,0.851973684,0.282894737,0.868421053,0.759868421,0.868421053,,,,,,,,,,,
554,0.697368421,0.796052632,0.805921053,0.881578947,0.855263158,0.861842105,0.786184211,0.878289474,0.809210526,0.809210526,0.720394737,0.868421053,0.75,0.865131579,,,,,,,,,,,
555,0.726973684,0.756578947,0.789473684,0.868421053,0.851973684,0.865131579,0.802631579,0.875,0.835526316,0.835526316,0.786184211,0.868421053,0.743421053,0.865131579,,,,,,,,,,,
556,0.792763158,0.756578947,0.776315789,0.786184211,0.891447368,0.891447368,0.779605263,0.907894737,0.861842105,0.861842105,0.552631579,0.891447368,0.769736842,0.891447368,,,,,,,,,,,
557,0.759868421,0.792763158,0.763157895,0.861842105,0.822368421,0.835526316,0.753289474,0.838815789,0.838815789,0.838815789,0.5625,0.835526316,0.75,0.822368421,,,,,,,,,,,
558,0.680921053,0.842105263,0.756578947,0.822368421,0.871710526,0.884868421,0.746710526,0.871710526,0.825657895,0.825657895,0.707236842,0.861842105,0.753289474,0.865131579,,,,,,,,,,,
559,0.796052632,0.773026316,0.8125,0.819078947,0.838815789,0.845394737,0.776315789,0.845394737,0.838815789,0.838815789,0.717105263,0.848684211,0.733552632,0.845394737,,,,,,,,,,,
560,0.703947368,0.815789474,0.766447368,0.851973684,0.858552632,0.878289474,0.776315789,0.894736842,0.825657895,0.825657895,0.717105263,0.878289474,0.759868421,0.878289474,,,,,,,,,,,
561,0.736842105,0.792763158,0.789473684,0.381578947,0.875,0.878289474,0.789473684,0.884868421,0.822368421,0.822368421,0.707236842,0.878289474,0.786184211,0.878289474,,,,,,,,,,,
562,0.809210526,0.763157895,0.776315789,0.865131579,0.855263158,0.861842105,0.766447368,0.868421053,0.861842105,0.861842105,0.680921053,0.861842105,0.786184211,0.861842105,,,,,,,,,,,
563,0.736842105,0.8125,0.582236842,0.898026316,0.898026316,0.901315789,0.779605263,0.888157895,0.845394737,0.845394737,0.644736842,0.878289474,0.763157895,0.911184211,,,,,,,,,,,
564,0.779605263,0.802631579,0.694078947,0.792763158,0.861842105,0.865131579,0.769736842,0.875,0.822368421,0.822368421,0.769736842,0.861842105,0.759868421,0.865131579,,,,,,,,,,,
565,0.746710526,0.776315789,0.766447368,0.845394737,0.875,0.878289474,0.8125,0.888157895,0.835526316,0.835526316,0.667763158,0.878289474,0.766447368,0.878289474,,,,,,,,,,,
566,0.75,0.766447368,0.796052632,0.838815789,0.868421053,0.875,0.796052632,0.884868421,0.851973684,0.851973684,0.730263158,0.875,0.786184211,0.875,,,,,,,,,,,
567,0.766447368,0.759868421,0.779605263,0.888157895,0.858552632,0.861842105,0.832236842,0.878289474,0.865131579,0.865131579,0.345394737,0.861842105,0.763157895,0.865131579,,,,,,,,,,,
568,0.717105263,0.838815789,0.773026316,0.901315789,0.835526316,0.845394737,0.782894737,0.838815789,0.851973684,0.851973684,0.358552632,0.848684211,0.779605263,0.865131579,,,,,,,,,,,
569,0.796052632,0.75,0.769736842,0.835526316,0.855263158,0.851973684,0.789473684,0.851973684,0.825657895,0.825657895,0.197368421,0.855263158,0.759868421,0.855263158,,,,,,,,,,,
570,0.720394737,0.789473684,0.792763158,0.828947368,0.842105263,0.851973684,0.825657895,0.851973684,0.851973684,0.851973684,0.707236842,0.858552632,0.763157895,0.855263158,,,,,,,,,,,
571,0.763157895,0.782894737,0.730263158,0.796052632,0.848684211,0.848684211,0.776315789,0.855263158,0.845394737,0.845394737,0.707236842,0.871710526,0.766447368,0.855263158,,,,,,,,,,,
572,0.759868421,0.822368421,0.753289474,0.911184211,0.878289474,0.888157895,0.769736842,0.901315789,0.805921053,0.805921053,0.671052632,0.888157895,0.726973684,0.884868421,,,,,,,,,,,
573,0.75,0.763157895,0.789473684,0.723684211,0.868421053,0.871710526,0.756578947,0.888157895,0.845394737,0.845394737,0.736842105,0.865131579,0.779605263,0.875,,,,,,,,,,,
