name,genre,lowenergy,zerocrossing_mean,centroid_mean,flux_mean,rolloff_mean,MFCC_1_mean,MFCC_2_mean,MFCC_3_mean,MFCC_4_mean,MFCC_5_mean,zerocrossing_var,centroid_var,flux_var,rolloff_var,MFCC_1_var,MFCC_2_var,MFCC_3_var,MFCC_4_var,MFCC_5_var
33tbg,folk,0.601879539,0.079390178,0.153338672,0.00223291,0.163180455,-23.57726513,1.621934433,-0.249518827,0.081513151,-0.314695961,0.000725163,0.001347307,4.76E-05,0.004766183,7.080160093,0.341369038,0.196209558,0.166285784,0.06654188
33tlwhslc,folk,0.60379162,0.096336162,0.160047112,0.002997098,0.178780481,-23.97719516,1.515832638,-0.252605691,0.027834999,-0.256514872,0.001298927,0.001790662,0.000157255,0.006052991,10.74192336,0.580858178,0.235222389,0.296873446,0.12750861
34bb,folk,0.68746088,0.086667603,0.187648868,0.002667633,0.123970491,-23.88718676,2.172395917,-0.275835115,0.23636816,-0.262135981,0.001163428,0.003716726,8.93E-05,0.004315236,7.056946455,0.278968509,0.113824525,0.104832637,0.130597273
34eimh,folk,0.77208561,0.072874428,0.156495825,0.002210692,0.11279934,-25.53129566,2.077493357,-0.390167083,0.077078297,-0.472678168,0.000658166,0.002197542,5.57E-05,0.002548158,13.83241859,0.417968628,0.203292543,0.147701999,0.154969417
34ka,folk,0.50185215,0.101699519,0.220236204,0.002736959,0.165906057,-24.50653767,1.950768784,0.005055714,0.295010639,-0.028556967,0.006298723,0.006815849,0.000169207,0.031049308,11.37774744,0.4192594,0.200104652,0.145199534,0.111504039
34mosmtr-mk,folk,0.760182876,0.0778755,0.139640378,0.003299819,0.120674066,-27.15449516,1.793734125,-0.756640265,0.041550741,-0.484852147,0.00060516,0.001116816,0.000144814,0.001847399,12.20447102,0.412732325,0.238866303,0.143824296,0.111730635
34mosmtr,folk,0.539631142,0.065502635,0.127336323,0.003357683,0.103555334,-24.79514148,2.021475671,-0.801449894,-0.086101574,-0.541389808,0.0004057,0.001173853,6.51E-05,0.001750057,19.90047007,0.352696871,0.158954861,0.173425217,0.125563875
34offj,folk,0.587068506,0.096600289,0.165880093,0.003044465,0.161957455,-24.03598079,1.547775795,-0.184174276,0.205458929,-0.401050477,0.000755778,0.001086213,6.55E-05,0.002889587,7.041556117,0.312902213,0.210581998,0.260882386,0.233966065
34oi,folk,0.65048909,0.078693766,0.136210892,0.002331659,0.133435935,-25.57220966,1.844839151,-0.584125185,0.065663694,-0.351807939,0.000321781,0.000700287,0.000127354,0.001455441,7.859403308,0.260260039,0.152588863,0.219229649,0.143898958
34omrtbb,folk,0.712040239,0.052826429,0.106843778,0.003497012,0.081643447,-26.25257086,2.948857338,-0.611495585,-0.025922952,-0.25282854,0.000475811,0.001153824,0.000285264,0.001247422,19.79891293,1.075186162,0.318828374,0.232008946,0.15528481
34sbtss,folk,0.704469481,0.094135611,0.199674536,0.002677526,0.146739403,-26.720883,2.147729068,-0.203851159,0.265263736,-0.290921431,0.003376369,0.007100439,3.17E-05,0.019856635,10.14487015,0.269536679,0.281318426,0.089707376,0.106882761
34schoolmaster,folk,0.553959238,0.075006987,0.129557994,0.002566374,0.1192292,-23.85287352,1.795787466,-0.660416032,0.144565385,-0.556029428,0.000524839,0.000869631,0.000167939,0.00138877,18.04629884,0.372750849,0.17713274,0.104185348,0.127480149
34ta-cn,folk,0.593818863,0.110829872,0.161370961,0.00162872,0.188368298,-24.63003908,1.48958861,-0.149717536,0.085584961,-0.177216755,0.001047544,0.000727481,0.000134242,0.003315826,12.40360994,0.229174598,0.151292241,0.102029452,0.100976285
34td,folk,0.660540541,0.073851945,0.16645899,0.002866361,0.110578964,-26.26561706,2.068548195,-0.174248208,0.148498585,-0.307252285,0.000706088,0.002687016,0.000179831,0.003654612,17.38617911,0.430938659,0.212418903,0.153299786,0.114632407
34tma,folk,0.801515772,0.060624377,0.118023799,0.002639214,0.096844514,-26.03874506,2.206142899,-0.536078962,0.161357578,-0.412821668,0.000302094,0.000791583,4.47E-05,0.000962263,16.64669213,0.361077618,0.172572189,0.137515773,0.120898309
34zc,folk,0.578123807,0.087016189,0.185866266,0.002484784,0.129088801,-22.30384847,1.982867262,-0.362242506,0.201524347,-0.074144676,0.000850975,0.002580487,8.02E-05,0.005066575,5.536722003,0.234056827,0.135059135,0.127843533,0.125373162
35att,folk,0.570491382,0.075136222,0.167812215,0.002543709,0.111191757,-24.58850216,2.025122068,-0.543645382,0.069565217,-0.504911923,0.000992087,0.003439141,8.18E-05,0.004404537,11.12085919,0.529469854,0.19047075,0.210231911,0.147245059
35cdk,folk,0.56209535,0.086124284,0.179312398,0.002936751,0.12623311,-24.75819658,1.670526998,-0.253456051,0.197809483,0.11102244,0.001108571,0.003618716,0.000261068,0.003736662,43.05857429,0.511628326,0.100712976,0.107790823,0.134648256
35dhamm,folk,0.618809632,0.066849723,0.114311875,0.003636021,0.103090412,-24.43216386,2.118840167,-0.684609178,0.347953276,-0.174428795,0.000313442,0.000816648,0.000450803,0.00084121,22.40753692,0.283633695,0.109226003,0.104057127,0.123098511
35ibnsw,folk,0.837742734,0.0758376,0.139475655,0.003246795,0.121414023,-27.01543445,1.891976546,-0.773317301,-0.001949936,-0.430345655,0.000563606,0.001067342,0.000131014,0.001947122,11.54033818,0.406468919,0.152731053,0.216046978,0.15090407
35lla,folk,0.615696677,0.093019736,0.190598727,0.002420871,0.148076987,-24.6398779,1.627490603,-0.349677287,0.147865129,-0.260910035,0.001156644,0.003340191,0.000154388,0.004559,13.58571964,0.478935738,0.248905829,0.174791689,0.171078049
35taf,folk,0.603094233,0.09613917,0.193148602,0.002383656,0.140126761,-24.63280347,1.90817535,-0.09285069,-0.025928614,-0.252073019,0.001199035,0.003131445,0.000237604,0.004512123,18.28008483,0.35600737,0.147500033,0.095428546,0.092714968
35thilhy,folk,0.634818558,0.070967012,0.143099982,0.003045379,0.115221416,-25.67362608,1.927916611,-0.860940956,-0.090505743,-0.545617968,0.000545623,0.001464659,7.23E-05,0.003141235,13.14151036,0.534154436,0.306417245,0.193431531,0.141427768
35tst,folk,0.679193147,0.098694347,0.208010634,0.003079373,0.155171662,-26.01828315,2.021382204,-0.095335227,0.26483405,-0.127777582,0.002757398,0.005048822,0.000138349,0.014650783,9.841896607,0.381570897,0.259706551,0.15473854,0.113688523
36cbsoj,folk,0.691010554,0.084401341,0.149539293,0.001785123,0.142529337,-25.27416765,1.563788046,-0.365516553,-0.085245146,-0.455099278,0.000429166,0.000767686,9.20E-05,0.00183834,9.696108479,0.315740946,0.232805649,0.099989817,0.09127807
36imht,folk,0.64681186,0.075397452,0.131541956,0.003116508,0.118608803,-25.18946388,1.854438787,-0.705994043,0.008333508,-0.380591034,0.000562784,0.001047604,6.38E-05,0.002475773,14.96323212,0.384005463,0.205861583,0.171130803,0.12770052
36jamjj,folk,0.607266937,0.074377165,0.139020161,0.003676919,0.120768472,-25.60147019,1.723216689,-0.823859907,-0.076169294,-0.525283994,0.00086361,0.001689035,0.000150636,0.003124618,18.36118241,1.105089362,0.258675184,0.214104802,0.175134082
36jb,folk,0.627120033,0.076237572,0.139325308,0.003088309,0.128754468,-24.6876355,1.914866898,-0.660170541,0.074012287,-0.423641663,0.000638518,0.000957293,8.92E-05,0.003019511,4.7759739,0.353032037,0.218065438,0.149761398,0.155922447
36ootc,folk,0.606935089,0.079467158,0.139080859,0.002750189,0.12792765,-24.11101223,1.88260751,-0.732698447,-0.004047747,-0.391965278,0.000643435,0.00128226,8.04E-05,0.002597769,5.171839728,0.452986771,0.202836375,0.166559106,0.181063554
36rom,folk,0.55799373,0.081982467,0.186915421,0.002256601,0.11839602,-23.56017837,2.113907924,-0.174357569,0.120919989,-0.369905878,0.000737101,0.002989218,0.00015701,0.003250406,10.6027018,0.199027927,0.131511764,0.140742307,0.143212808
36tdw,folk,0.623707968,0.074529679,0.136426165,0.003326964,0.130153613,-24.70452226,1.977142953,-0.606225894,0.024446976,-0.490865928,0.0009312,0.001436091,6.51E-05,0.005296157,9.247915868,0.477245051,0.188223319,0.230657668,0.142931486
36tfot,folk,0.655092053,0.092521343,0.15460934,0.003241975,0.16136378,-25.40492832,1.402195162,-0.546721924,-0.103323098,-0.432499141,0.001094551,0.001761879,6.22E-05,0.004987312,14.97517583,0.598766836,0.205444215,0.26477623,0.194119567
36tm,folk,0.631487408,0.093061799,0.184266585,0.002300192,0.152597817,-24.84722486,1.864708653,-0.362193954,0.113023987,-0.231882487,0.002716844,0.004612273,7.12E-05,0.012092881,8.101244681,0.35764231,0.209849183,0.203061202,0.148421706
36tme,folk,0.679163663,0.09140562,0.148804467,0.003102722,0.163931259,-25.13215386,1.421579375,-0.602423154,-0.064648035,-0.469743003,0.001137865,0.00177018,0.000235906,0.005274115,18.64858481,0.388743717,0.452588266,0.194709433,0.157440793
36tmh,folk,0.635048737,0.060527628,0.123938933,0.004102507,0.090104394,-24.6310534,2.728098848,-0.898333293,-0.295622291,-0.376234128,0.000448123,0.00114181,0.000116276,0.001135549,9.143205679,0.915364406,0.359591567,0.283750143,0.263173314
36ttl,folk,0.663964375,0.095591854,0.185783526,0.002519342,0.15179961,-25.7015889,1.753413269,-0.2345053,0.198504767,-0.179055501,0.001474088,0.003560698,9.98E-05,0.008106612,11.80113308,0.43396922,0.185222939,0.198865528,0.130679333
36wycttb,folk,0.609373524,0.073253267,0.122711608,0.004372832,0.101964456,-25.65453268,1.78012246,-1.079401622,0.294172186,-0.374340626,0.000504037,0.000732262,8.77E-05,0.000665878,10.07777413,0.6886994,0.308194918,0.234897206,0.253021012
37gc,folk,0.627183368,0.092148166,0.186262631,0.002519549,0.140852352,-24.41192551,1.876183402,-0.223812334,0.168638465,-0.187651465,0.000935995,0.002236462,2.24E-05,0.00337793,5.270666113,0.319626385,0.137737268,0.158323333,0.086924072
37gthfthwp,folk,0.696522655,0.072405609,0.12865586,0.003294716,0.11346537,-26.89089349,1.856014371,-0.852799098,-0.0371565,-0.680457987,0.000703087,0.00110225,4.26E-05,0.002142898,14.10527481,0.759731013,0.285519913,0.239245064,0.220024216
37hahtagl,folk,0.644311798,0.062185551,0.114535524,0.003614744,0.094794449,-24.77447721,2.031169645,-1.15377403,0.047695065,-0.415525187,0.000320838,0.000620465,0.000139558,0.000653497,11.50890973,0.343476784,0.173389866,0.152752702,0.157725215
37km,folk,0.588946606,0.090191981,0.157992812,0.002183346,0.161822783,-24.34494832,1.755553192,-0.252859226,0.127995063,-0.37540351,0.000987355,0.001732214,8.80E-05,0.004943864,10.72437385,0.458947533,0.144876776,0.184197124,0.122429387
37ocwm,folk,0.639066991,0.081724491,0.145605744,0.002759992,0.12798971,-25.33557239,1.725838133,-0.900695597,-0.048379959,-0.499562921,0.000755544,0.00113579,0.00011607,0.002194477,7.017288529,0.730972527,0.211239229,0.188274095,0.124327924
38al,folk,0.59766881,0.078845671,0.168441711,0.002845069,0.127595033,-25.39457981,1.997275362,-0.421198107,0.25178595,-0.23787211,0.00251132,0.005559013,0.000159827,0.01125136,22.33521453,0.628868483,0.177008212,0.172883299,0.132083818
38ortb,folk,0.545784806,0.063632911,0.121478932,0.002995211,0.10269277,-23.53960994,2.276302067,-0.5704812,0.313766421,-0.366761551,0.000345121,0.000758731,0.000114762,0.00112061,7.440442201,0.337903545,0.111909918,0.131514658,0.16044823
38sosatj,folk,0.654370587,0.089449306,0.158901122,0.003504705,0.139399025,-26.13197867,1.637447334,-0.719025418,0.114472362,-0.471028395,0.000719809,0.001259761,5.81E-05,0.002634302,10.17537164,0.35600767,0.2059786,0.322371953,0.169157009
38to,folk,0.562365591,0.084697894,0.144718621,0.00250043,0.145123097,-26.10338675,1.535439713,-0.741209649,-0.082018118,-0.566031727,0.000922844,0.001479831,2.53E-05,0.003802471,20.16857476,0.59338427,0.239467502,0.139153038,0.180679485
38tsm,folk,0.571400549,0.091943057,0.177089471,0.003506477,0.126415184,-23.12064025,1.863798618,-0.322279939,0.393016483,-0.121217948,0.000862475,0.002863418,0.000197904,0.003060652,11.18224565,0.673140587,0.267984505,0.219630635,0.178982229
39fg,folk,0.606382097,0.059344686,0.131060726,0.002978719,0.098065304,-24.51998803,2.186192302,-0.671092197,0.036728932,-0.51674117,0.00037581,0.001427296,5.91E-05,0.001841036,5.031722176,0.462321268,0.211513725,0.157790015,0.175268474
39fix,folk,0.581679979,0.074853715,0.134800682,0.002909618,0.130809458,-23.75488867,1.951421933,-0.490517722,0.207231343,-0.410871332,0.000608115,0.001138347,2.35E-05,0.00296418,8.385298484,0.318588821,0.158505079,0.180627289,0.132401938
39flirtation,folk,0.566170555,0.067146593,0.126666794,0.003163802,0.10938862,-24.24295489,2.025190944,-0.670023016,0.077725624,-0.438968944,0.000423531,0.000973883,2.15E-05,0.001505461,14.80330894,0.464803391,0.173108204,0.131300883,0.129466459
39hsg,folk,0.567674024,0.074808239,0.13512623,0.003212126,0.118695627,-24.02191383,2.037720968,-0.674793218,0.112334508,-0.369222969,0.000512614,0.000937184,2.53E-05,0.002151079,5.041283343,0.368455855,0.143273039,0.148443684,0.147302782
39netd,folk,0.638280394,0.075574157,0.139370191,0.003348721,0.127703439,-25.74286935,1.831594263,-0.795070974,0.030705141,-0.472472504,0.000803056,0.001190668,4.49E-05,0.004692649,9.872044071,0.627849951,0.245463887,0.190002164,0.132305345
39odwwamp,folk,0.732423529,0.091527916,0.148635315,0.003143188,0.154459699,-24.92076013,1.644457216,-0.613286763,-0.10348174,-0.394379842,0.001028519,0.001595586,5.61E-05,0.005841931,7.997284247,0.37051382,0.277939101,0.287707139,0.16235825
39pc,folk,0.629317833,0.09293276,0.156492696,0.003024771,0.164246036,-24.37483725,1.759220331,-0.225828368,-0.042194408,-0.318646184,0.001787395,0.002163794,5.35E-05,0.007862343,4.693985882,0.426854684,0.262063963,0.186398433,0.097972699
39swawor,folk,0.618019169,0.0693614,0.14488849,0.002500149,0.107328065,-24.7241022,2.121385502,-0.268081994,0.213791884,-0.33073309,0.00058529,0.001938561,8.14E-05,0.002557559,15.85925408,0.405017478,0.175835154,0.156566506,0.098743214
39thshmy,folk,0.607315929,0.080470424,0.132649288,0.002457332,0.129877123,-25.17313345,1.849698813,-0.563881464,0.06180008,-0.589966352,0.000743841,0.001089692,3.13E-05,0.002492919,17.65684957,0.417223332,0.111014226,0.175961526,0.173083924
39tkotd,folk,0.576364051,0.081511844,0.145570172,0.003179116,0.131719335,-24.7622548,1.679958072,-0.748832461,0.059646113,-0.465595152,0.000770145,0.00159354,3.56E-05,0.003065718,11.0373399,0.455207771,0.275452752,0.235484288,0.164222003
39tt,folk,0.571796855,0.078823325,0.149234843,0.003028487,0.129784886,-23.78126857,1.628488192,-0.62951805,-0.233407944,-0.413011695,0.000474785,0.000768407,4.68E-05,0.002027669,8.747408576,0.504342126,0.232811154,0.16239383,0.153652224
40asfne,folk,0.713330667,0.082476927,0.139108028,0.003416101,0.125179261,-27.83840458,1.705725377,-0.88356537,0.025363941,-0.618404392,0.000730789,0.001101637,2.63E-05,0.002163243,10.31580359,0.630117136,0.226960809,0.262636666,0.206124767
40astttlp,folk,0.564702856,0.079444037,0.140438015,0.002672961,0.129490689,-24.52632266,1.761035738,-0.847916031,-0.112132457,-0.588925956,0.000821248,0.001265482,3.58E-05,0.003553686,8.65023977,0.54298595,0.325202827,0.174685406,0.170936073
40dymkyo,folk,0.632498276,0.071449536,0.136286698,0.003035681,0.121504496,-24.29498498,1.97898007,-0.67344334,-0.038645664,-0.513209813,0.000514712,0.001180852,4.42E-05,0.002493699,5.85834824,0.369709778,0.226646774,0.15293099,0.101631625
40hfl,folk,0.613438045,0.044934083,0.09774051,0.004182035,0.062398685,-25.03313989,3.519807281,-0.813746429,-0.416750787,-0.232841076,0.000129684,0.000742821,5.64E-05,0.000233515,7.071232493,0.427707397,0.158105499,0.170702988,0.144673663
40idttf,folk,0.545230937,0.091665903,0.196695838,0.002398,0.140091384,-24.88457706,2.083171863,0.197325318,0.149908852,-0.318916485,0.001462925,0.00475118,7.02E-05,0.009031632,12.96095752,0.546425834,0.231288828,0.131952469,0.16758723
40ishadw,folk,0.708245243,0.081351859,0.172026281,0.002510124,0.126990583,-24.78432277,1.981709949,-0.452530292,0.080711708,-0.26724584,0.000755034,0.002742441,6.21E-05,0.004393943,8.468570547,0.348704811,0.343450582,0.165384444,0.219522053
40iwhwdm,folk,0.541080196,0.083068658,0.164899641,0.003507167,0.114138852,-24.40206149,1.926398298,-0.494836075,0.264817393,-0.314583209,0.000635148,0.002093771,0.000159869,0.00168226,13.69143317,0.392524334,0.220234857,0.266128933,0.216884691
40jaj,folk,0.620829621,0.083698244,0.179803463,0.002994504,0.125970709,-24.45879469,1.880306425,-0.352510406,0.192859222,-0.161252416,0.000940905,0.002518922,2.37E-05,0.005542225,9.356210425,0.423376113,0.30477154,0.247278685,0.192171477
40jb,folk,0.57446084,0.095892084,0.19281892,0.002343206,0.143191926,-24.11558325,1.829774395,-0.463655726,0.446965794,0.139963146,0.000900671,0.001929219,3.14E-05,0.004563262,7.758581736,0.153479649,0.118056427,0.091207543,0.068636853
40jgyhcd,folk,0.540734604,0.083763156,0.179425192,0.002054786,0.125830819,-22.92032656,2.095328386,-0.2232229,0.344527923,-0.214763352,0.000607035,0.002516361,1.36E-05,0.003353884,6.38241976,0.136342814,0.17312269,0.091126815,0.099699714
40lkohc,folk,0.7239636,0.076661778,0.158422234,0.002162883,0.122311243,-24.64797166,2.124654646,-0.225587177,0.161900974,-0.225016943,0.001207501,0.002485932,8.61E-05,0.005230549,10.25372538,0.323947147,0.173924232,0.13864281,0.15784668
40mbm,folk,0.64709616,0.080559464,0.143794912,0.003656179,0.13384683,-26.32189423,1.544071171,-0.805552345,0.184139308,-0.378475712,0.000637843,0.001430619,0.000317875,0.002744981,13.94663724,0.600848782,0.204338048,0.202769139,0.153143985
40mdie,folk,0.574174174,0.084644454,0.140677497,0.003747821,0.134555245,-24.11423079,1.530926962,-0.628793274,0.071393282,-0.514057666,0.001057321,0.001279993,0.000119824,0.002909532,10.07349414,0.771924354,0.268220432,0.173600456,0.173086967
40moa,folk,0.663168292,0.070532306,0.132236597,0.003652004,0.119199475,-27.06667786,2.380049778,-0.576992654,-0.159361128,-0.264015362,0.001215079,0.001930235,0.000209533,0.004847495,15.58148382,1.362718823,0.280555513,0.20810904,0.17710428
40moc,folk,0.566440091,0.088614146,0.14598121,0.003317419,0.152174581,-23.92046375,1.83474944,-0.427251966,-0.02590183,-0.450027761,0.001036591,0.001633188,3.01E-05,0.004661781,9.685786057,0.458760972,0.200963577,0.198574412,0.123828899
40od,folk,0.595274782,0.088025221,0.143197963,0.003061567,0.15316753,-24.78590004,1.555425296,-0.508260202,0.100382948,-0.517633409,0.001195954,0.001963065,0.000180878,0.004396388,14.14939986,0.698130686,0.227631617,0.187024763,0.155346154
40otr,folk,0.527093596,0.085372544,0.178969315,0.002789794,0.131651434,-23.92309792,2.02842357,-0.242733772,0.318021684,-0.015126694,0.00190447,0.004482684,4.38E-05,0.011351205,10.56221271,0.338246917,0.177100752,0.159792007,0.13201321
40ovbd,folk,0.501520913,0.082455631,0.136786805,0.003599993,0.13867907,-24.08154223,1.747886424,-0.511357197,0.296328983,-0.283766254,0.000819744,0.001543601,7.95E-05,0.003158006,23.79189312,0.32124109,0.227826908,0.118956868,0.142511856
40rr,folk,0.713678458,0.072640189,0.13305282,0.003011534,0.113688156,-27.37887789,1.923007699,-0.715541524,-0.07202279,-0.553162974,0.000637955,0.000913652,8.47E-05,0.002438174,10.64212645,0.479781573,0.19542155,0.222594067,0.182108752
40soar,folk,0.566550058,0.096481429,0.181763601,0.002667195,0.15253172,-23.43394524,1.614318072,-0.387816934,0.332165682,0.237141472,0.000776978,0.001806074,5.76E-05,0.003567829,10.88989329,0.259508606,0.132550402,0.142447494,0.100307035
40sotsn-bt,folk,0.751092192,0.081346866,0.1370149,0.002705587,0.134911381,-27.07817928,1.649171381,-0.847190581,-0.04606001,-0.53501887,0.001032646,0.001716066,2.42E-05,0.004370011,14.40885925,0.536258264,0.364339916,0.226224036,0.170555688
40sotsn-chc,folk,0.769651223,0.062401863,0.120244695,0.002456014,0.101897454,-27.25668404,2.365400397,-0.713360882,0.289526069,-0.491616398,0.000219913,0.000628418,2.30E-05,0.000679769,8.711092502,0.224774937,0.090136759,0.091317085,0.078895204
40tae,folk,0.695957269,0.097938253,0.198140805,0.002749046,0.154310212,-26.159054,1.751524239,-0.203445231,0.163013128,-0.107185799,0.001796478,0.004023911,3.33E-05,0.009871966,11.23519031,0.566246624,0.246338174,0.2242294,0.149984998
40taf-lsdr,folk,0.629537086,0.090066488,0.191121241,0.002657464,0.133411253,-25.40808712,1.999258358,-0.290685923,0.169236594,-0.248707436,0.00211111,0.003992834,9.74E-05,0.010964647,11.95853588,0.413959489,0.168493518,0.138112236,0.102817398
40tbotf,folk,0.61858006,0.089186893,0.17815424,0.002733384,0.140058792,-24.62946194,1.993821573,-0.157056424,-0.019626283,-0.207941497,0.000679456,0.001983289,7.29E-05,0.003399707,8.306263532,0.316815385,0.139777239,0.13263949,0.105244599
40tc,folk,0.776526378,0.080765344,0.123828626,0.004723866,0.112281168,-27.09473341,1.855276195,-0.859299148,0.717185362,-0.118582537,0.000497441,0.00073401,0.000172368,0.000701346,9.983856193,0.267382329,0.120304031,0.214078829,0.168214014
40tcgc,folk,0.705355352,0.082923758,0.143553477,0.002605231,0.129586363,-25.57249667,1.860299566,-0.683398807,0.041398803,-0.383445595,0.000632697,0.000901633,7.61E-05,0.002833207,6.169876959,0.397597002,0.174415578,0.155906647,0.141579915
40tct,folk,0.815748383,0.075292208,0.133072737,0.003274788,0.1274567,-26.27454139,1.785850133,-0.702687297,0.14472351,-0.423648819,0.000284872,0.000710968,0.000222073,0.002011622,8.221184753,0.418259396,0.185699755,0.199304829,0.113805021
40tfb,folk,0.617205186,0.090734555,0.167213485,0.002705994,0.155966308,-24.87076529,1.59056755,-0.422382489,-0.054175171,-0.384439512,0.001624578,0.002813436,0.000137451,0.006367514,18.74431376,0.538125242,0.199981163,0.208051105,0.137363575
40tgilbm,folk,0.552042802,0.074582887,0.162615181,0.003156871,0.114465563,-25.20162122,2.097584935,-0.273518299,0.273250908,-0.200309162,0.001853102,0.004992219,4.52E-05,0.008378991,28.86374416,0.651424939,0.140086858,0.133404819,0.126188627
40tgt,folk,0.676124197,0.083484225,0.157989888,0.003082388,0.125047121,-24.81233845,1.995728328,-0.610025429,0.20668797,-0.27188076,0.000792655,0.002476024,0.000181647,0.002602529,12.41809556,0.380302356,0.193663778,0.165726422,0.154789253
40tllib,folk,0.682922091,0.074558568,0.132094935,0.002758374,0.123442303,-25.18468396,1.837782422,-0.7037058,0.001470231,-0.556763138,0.000476669,0.00094278,0.000181436,0.002066937,10.56011787,0.292912073,0.205987578,0.183883707,0.12670729
40tlros,folk,0.550487157,0.060437448,0.1422382,0.002130418,0.092935544,-24.26337649,2.303332797,-0.218600768,0.331447152,-0.177616406,0.000566277,0.002549219,0.000220431,0.002210487,23.86573079,0.419403215,0.138374826,0.097187286,0.119632978
40tmb,folk,0.561025994,0.079643711,0.13553741,0.003331912,0.127173586,-24.80499636,1.683578578,-0.824886975,0.014545984,-0.54557061,0.000497184,0.000894768,0.000140602,0.002185017,7.74248034,0.438396062,0.27601574,0.184910213,0.154654776
40tmjwyb,folk,0.601996901,0.06862007,0.128819888,0.003010303,0.108612676,-24.28551261,2.025880986,-0.59522291,0.077907828,-0.489928107,0.000437772,0.000855165,0.0001771,0.002093257,7.469118754,0.248298378,0.166907672,0.201420835,0.118830698
40tms,folk,0.605291772,0.071942078,0.132180303,0.003699087,0.109113286,-25.97203383,1.780323207,-0.955553815,0.177861308,-0.548307018,0.000613747,0.001227663,7.91E-05,0.001051847,20.31166106,0.603211562,0.305602538,0.194175377,0.243620388
40ttlp,folk,0.591023279,0.066935997,0.125796447,0.002803231,0.110724521,-24.54273239,2.173727016,-0.632031582,0.201957872,-0.424210368,0.000419166,0.000804886,0.000167636,0.00184825,8.42527814,0.392948528,0.132010587,0.125107281,0.091766235
40tuh,folk,0.719949742,0.089744456,0.151599313,0.002081396,0.146469992,-26.14291196,1.746543206,-0.262079277,0.136962073,-0.225381558,0.000669843,0.000650569,4.27E-05,0.002843413,6.354139945,0.356792983,0.200358406,0.143848008,0.104118891
40vq,folk,0.603766651,0.076458742,0.132815579,0.002806703,0.127881907,-25.03119164,1.837403923,-0.635168616,0.215594807,-0.275404774,0.000357653,0.000963317,0.000105877,0.002052247,10.58041097,0.431778631,0.351843308,0.207045965,0.168105642
40vr,folk,0.566170213,0.06942617,0.123215631,0.003670706,0.108611654,-24.26658972,1.837076149,-1.019678477,0.179260371,-0.338189319,0.000187805,0.000559489,4.30E-05,0.000673549,5.24539401,0.279349583,0.173840861,0.193809796,0.223081959
40whtb,folk,0.630351759,0.071445511,0.134123607,0.002953828,0.117923009,-24.81645719,1.930654458,-0.638555392,0.002124808,-0.447311464,0.000410302,0.000824607,3.50E-05,0.001689956,11.60371176,0.401734594,0.251241774,0.140540149,0.144838755
40wtpbtf,folk,0.6669652,0.069608837,0.129858529,0.002862943,0.113190728,-24.08656804,2.050408533,-0.587722053,0.049275059,-0.454119902,0.000367053,0.000702321,2.77E-05,0.001627278,6.418081249,0.256955232,0.161377952,0.122136762,0.136929622
